,avgHandBatterCareer,avgPlaceBatterCareer,avgHandPitcherCareer,avgPlacePitcherCareer,sampleHandBatterCareer,samplePlaceBatterCareer,sampleHandPitcherCareer,samplePlacePitcherCareer,avgHandBatter2015,avgPlaceBatter2015,avgHandPitcher2015,avgPlacePitcher2015,sampleHandBatter2015,samplePlaceBatter2015,sampleHandPitcher2015,samplePlacePitcher2015,avgHandBatter2014,avgPlaceBatter2014,avgHandPitcher2014,avgPlacePitcher2014,sampleHandBatter2014,samplePlaceBatter2014,sampleHandPitcher2014,samplePlacePitcher2014,hit,atBats,pitcherAvgInMonth,batterAvgInMonth,parkFactor,Date
11,0.23752311,0.24435591,0.2308385933,0.2289452167,2164,1506,1109,1223,0.25598086,0.25650558,0.2145015106,0.2324929972,418,269,331,357,0.2259887,0.23648649,0.2235649547,0.2125984252,177,148,331,381,1,4,0.2284866469,0.25,0.868,2016-07-17
12,0.28611192,0.28484024,0.2308385933,0.2289452167,6826,4413,1109,1223,0.29411765,0.29739777,0.2145015106,0.2324929972,408,269,331,357,0.2848723,0.28143713,0.2235649547,0.2125984252,509,334,331,381,0,4,0.2284866469,0.28489209,0.868,2016-07-17
13,0.2668399,0.26573626,0.2158908507,0.2289452167,5003,3511,1246,1223,0.19896641,0.21632653,0.229281768,0.2324929972,387,245,362,357,0.27950311,0.29139073,0.2084257206,0.2125984252,483,302,451,381,0,4,0.2284866469,0.25645592,0.868,2016-07-17
14,0.24610336,0.2527881,0.2308385933,0.2289452167,1219,807,1109,1223,0.21276596,0.24092409,0.2145015106,0.2324929972,470,303,331,357,0.25059666,0.25938567,0.2235649547,0.2125984252,419,293,331,381,1,4,0.2284866469,0.2283737,0.868,2016-07-17
15,0.2394502,0.25396825,0.2308385933,0.2289452167,4147,2709,1109,1223,0.23046092,0.24271845,0.2145015106,0.2324929972,499,309,331,357,0.23705179,0.25157233,0.2235649547,0.2125984252,502,318,331,381,0,4,0.2284866469,0.24321133,0.868,2016-07-17
16,0.24251497,0.19417476,0.2158908507,0.2289452167,334,206,1246,1223,0.24352332,0.18518519,0.229281768,0.2324929972,193,108,362,357,0.25,0,0.2084257206,0.2125984252,20,11,451,381,1,4,0.2284866469,0.28571429,0.868,2016-07-17
17,0.21705089,0.22328855,0.2158908507,0.2289452167,2299,1563,1246,1223,0.18232044,0.23,0.229281768,0.2324929972,181,100,362,357,0.18584071,0.24651163,0.2084257206,0.2125984252,339,215,451,381,1,3,0.2284866469,0.20150659,0.868,2016-07-17
18,0.24750499,0.25295858,0.2308385933,0.2289452167,1002,676,1109,1223,0.26392962,0.2735426,0.2145015106,0.2324929972,341,223,331,357,NA,NA,0.2235649547,0.2125984252,NA,NA,331,381,1,3,0.2284866469,0.2455516,0.868,2016-07-17
19,0.25595238,0.23529412,0.2192485847,0.2146341463,336,204,3886,4100,0.25595238,0.23529412,0.246105919,0.2408759124,336,204,321,274,0.25595238,0.23529412,0.193452381,0.1927194861,336,204,336,467,0,4,0.217037037,0.23853211,0.868,2016-07-17
20,0,0.26051925,0.2265379434,0.2146341463,1,1117,4454,4100,0.25793651,0.28235294,0.2413793103,0.2408759124,504,340,348,274,0.27319588,0.26495726,0.231884058,0.1927194861,388,234,552,467,1,3,0.217037037,0.25440806,0.868,2016-07-17
21,0.25088132,0.26051925,0.2265379434,0.2146341463,1702,1117,4454,4100,0.25793651,0.28235294,0.2413793103,0.2408759124,504,340,348,274,0.27319588,0.26495726,0.231884058,0.1927194861,388,234,552,467,1,3,0.217037037,0.25440806,0.868,2016-07-17
22,0.27737705,0.26027397,0.2192485847,0.2146341463,1525,1022,3886,4100,0.28431373,0.26126126,0.246105919,0.2408759124,510,333,321,274,0.27586207,0.27051672,0.193452381,0.1927194861,464,329,336,467,1,4,0.217037037,0.29230769,0.868,2016-07-17
23,0.26345418,0.26325879,0.2265379434,0.2146341463,4441,3130,4454,4100,0.26095618,0.25501433,0.2413793103,0.2408759124,502,349,348,274,0.28351648,0.27329193,0.231884058,0.1927194861,455,322,552,467,1,4,0.217037037,0.30895795,0.868,2016-07-17
24,0.22309603,0.21919505,0.2192485847,0.2146341463,2416,1615,3886,4100,0.22912621,0.21449275,0.246105919,0.2408759124,515,345,321,274,0.25436893,0.23853211,0.193452381,0.1927194861,515,327,336,467,1,4,0.217037037,0.23255814,0.868,2016-07-17
25,0.2583908,0.25146019,0.2265379434,0.2146341463,4350,3253,4454,4100,0.27464789,0.22115385,0.2413793103,0.2408759124,142,104,348,274,0.30900243,0.27969349,0.231884058,0.1927194861,411,261,552,467,1,4,0.217037037,0.26046987,0.868,2016-07-17
26,0.2337376,0.23466885,0.2192485847,0.2146341463,1814,1223,3886,4100,0.23201856,0.25827815,0.246105919,0.2408759124,431,302,321,274,0.23853211,0.19205298,0.193452381,0.1927194861,218,151,336,467,1,3,0.217037037,0.22697368,0.868,2016-07-17
27,0.22222222,0.21857923,0.2265379434,0.2146341463,882,549,4454,4100,0.24264706,0.24137931,0.2413793103,0.2408759124,136,87,348,274,0.14444444,0.09259259,0.231884058,0.1927194861,90,54,552,467,0,3,0.217037037,0.23076923,0.868,2016-07-17
28,0.21978022,0.26785714,0.2265379434,0.2146341463,91,56,4454,4100,0.21978022,0.26785714,0.2413793103,0.2408759124,91,56,348,274,0.21978022,0.26785714,0.231884058,0.1927194861,91,56,552,467,1,3,0.217037037,0.4,0.868,2016-07-17
29,0.25129088,0.25308642,0.2725,0.2479224377,4067,2754,800,722,0.2832244,0.30181818,NA,NA,459,275,NA,NA,0.22962963,0.2027972,0.3095238095,0.2727272727,405,286,294,275,1,4,0.2377850163,0.27198124,0.868,2016-07-17
30,0.2442602,0.23666343,0.2324840764,0.2479224377,1568,1031,628,722,0.25324675,0.26176471,NA,NA,462,340,NA,NA,0.25653207,0.23529412,0.2753623188,0.2727272727,421,255,207,275,0,3,0.2377850163,0.25,0.868,2016-07-17
31,0.26281808,0.25014376,0.2725,0.2479224377,2633,1739,800,722,0.25098814,0.23145401,NA,NA,506,337,NA,NA,0.24952741,0.23782235,0.3095238095,0.2727272727,529,349,294,275,1,3,0.2377850163,0.27072758,0.868,2016-07-17
32,0.26744039,0.27121593,0.2725,0.2479224377,7927,5173,800,722,0.22857143,0.24390244,NA,NA,490,328,NA,NA,0.24763705,0.25297619,0.3095238095,0.2727272727,529,336,294,275,1,3,0.2377850163,0.27340183,0.868,2016-07-17
33,0.152,0.16176471,0.2324840764,0.2479224377,125,68,628,722,0.152,0.16176471,NA,NA,125,68,NA,NA,0.152,0.16176471,0.2753623188,0.2727272727,125,68,207,275,1,3,0.2377850163,0.2,0.868,2016-07-17
34,0.24466424,0.25210793,0.2725,0.2479224377,1921,1186,800,722,0.25431034,0.25270758,NA,NA,464,277,NA,NA,0.22814499,0.25182482,0.3095238095,0.2727272727,469,274,294,275,0,3,0.2377850163,0.25333333,0.868,2016-07-17
35,0.18584071,0.15789474,0.2324840764,0.2479224377,113,76,628,722,0.20731707,0.12,NA,NA,82,50,NA,NA,NA,NA,0.2753623188,0.2727272727,NA,NA,207,275,1,4,0.2377850163,0.22222222,0.868,2016-07-17
36,0.22560976,0.171875,0.2725,0.2479224377,164,128,800,722,0.5,0.5,NA,NA,2,2,NA,NA,0.5,0.5,0.3095238095,0.2727272727,2,2,294,275,1,4,0.2377850163,0.23728814,0.868,2016-07-17
37,0.23247232,0.22767857,0.2725,0.2479224377,271,224,800,722,0.23529412,0.17647059,NA,NA,17,17,NA,NA,0.22857143,0.24615385,0.3095238095,0.2727272727,70,65,294,275,1,4,0.2377850163,0.27118644,0.868,2016-07-17
38,0.19266715,0.20527578,0.2533022533,0.2643207856,2782,2085,1287,1222,0.17351598,0.16666667,0.2204176334,0.2331002331,438,318,431,429,0.17303371,0.20520231,0.2431761787,0.2492668622,445,346,403,341,1,5,0.2515856237,0.22146739,0.868,2016-07-17
39,0.2464948,0.23698069,0.2533022533,0.2643207856,2211,1709,1287,1222,0.29064039,0.23170732,0.2204176334,0.2331002331,406,328,431,429,0.22727273,0.22807018,0.2431761787,0.2492668622,374,285,403,341,1,4,0.2515856237,0.23560209,0.868,2016-07-17
40,0.26809651,0.24954463,0.2533022533,0.2643207856,746,549,1287,1222,0.27208481,0.27699531,0.2204176334,0.2331002331,283,213,431,429,0.27208481,0.27699531,0.2431761787,0.2492668622,283,213,403,341,1,4,0.2515856237,0.26940639,0.868,2016-07-17
41,0.20834558,0.21502698,0.2385786802,0.2643207856,3403,2409,1182,1222,0.16896552,0.1790393,0.2333333333,0.2331002331,290,229,390,429,0.19444444,0.18623482,0.2259887006,0.2492668622,360,247,354,341,1,5,0.2515856237,0.22097378,0.868,2016-07-17
42,0.24799082,0.23248408,0.2533022533,0.2643207856,871,628,1287,1222,0.2016129,0.2,0.2204176334,0.2331002331,248,190,431,429,0.21910112,0.22834646,0.2431761787,0.2492668622,178,127,403,341,1,4,0.2515856237,0.25,0.868,2016-07-17
43,0.247543,0.23616601,0.2533022533,0.2643207856,1628,1012,1287,1222,0.22895623,0.22702703,0.2204176334,0.2331002331,297,185,431,429,0.24757282,0.26771654,0.2431761787,0.2492668622,412,254,403,341,1,4,0.2515856237,0.228125,0.868,2016-07-17
44,0.26769231,0.23589744,0.2533022533,0.2643207856,325,195,1287,1222,0.26769231,0.23589744,0.2204176334,0.2331002331,325,195,431,429,0.26769231,0.23589744,0.2431761787,0.2492668622,325,195,403,341,1,4,0.2515856237,0.31168831,0.868,2016-07-17
45,0.22420635,0.20273973,0.2533022533,0.2643207856,504,365,1287,1222,0.22164948,0.16806723,0.2204176334,0.2331002331,194,119,431,429,0.20289855,0.22881356,0.2431761787,0.2492668622,138,118,403,341,1,3,0.2515856237,0.24528302,0.868,2016-07-17
46,0.21363636,0.22533496,0.2385786802,0.2643207856,1100,821,1182,1222,0.225,0.18811881,0.2333333333,0.2331002331,280,202,390,429,0.23966942,0.28057554,0.2259887006,0.2492668622,363,278,354,341,1,2,0.2515856237,0.23954373,0.868,2016-07-17
47,0.25782537,0.25396825,0.2641114983,0.2492997199,1214,945,1435,1428,0.28776978,0.26168224,0.2204724409,0.1885245902,139,107,127,122,0.24561404,0.27678571,0.2981651376,0.2549019608,114,112,218,204,0,4,0.2529411765,0.22969188,0.868,2016-07-17
48,0.20246914,0.20168067,0.2352941176,0.2492997199,810,595,1411,1428,0.13333333,0.11111111,0.1532258065,0.1885245902,30,36,124,122,0.203125,0.16585366,0.2412280702,0.2549019608,320,205,228,204,0,3,0.2529411765,0.25294118,0.868,2016-07-17
49,0.203125,0.24918033,0.2352941176,0.2492997199,384,305,1411,1428,0.17460317,0.26363636,0.1532258065,0.1885245902,126,110,124,122,0.28571429,0.27731092,0.2412280702,0.2549019608,133,119,228,204,1,4,0.2529411765,0.27272727,0.868,2016-07-17
50,0.21015453,0.21815807,0.2641114983,0.2492997199,2265,1531,1435,1428,0.21285141,0.20289855,0.2204724409,0.1885245902,498,345,127,122,0.194,0.19886364,0.2981651376,0.2549019608,500,352,218,204,1,4,0.2529411765,0.2096475,0.868,2016-07-17
51,0.21875,0.21929825,0.2352941176,0.2492997199,320,228,1411,1428,0.16666667,0.2,0.1532258065,0.1885245902,6,5,124,122,0.16666667,0.2,0.2412280702,0.2549019608,6,5,228,204,1,4,0.2529411765,0.20952381,0.868,2016-07-17
52,0.2528,0.25526316,0.2352941176,0.2492997199,625,380,1411,1428,0.24858757,0.3030303,0.1532258065,0.1885245902,354,231,124,122,0.24858757,0.3030303,0.2412280702,0.2549019608,354,231,228,204,1,4,0.2529411765,0.30232558,0.868,2016-07-17
53,0.22163588,0.2690815,0.2352941176,0.2492997199,1137,773,1411,1428,0.23051948,0.25925926,0.1532258065,0.1885245902,308,216,124,122,0.23170732,0.29464286,0.2412280702,0.2549019608,328,224,228,204,1,4,0.2529411765,0.23655914,0.868,2016-07-17
54,0.23378941,0.23187147,0.2641114983,0.2492997199,3362,2303,1435,1428,0.21296296,0.23076923,0.2204724409,0.1885245902,324,234,127,122,0.23966942,0.28346457,0.2981651376,0.2549019608,363,254,218,204,0,3,0.2529411765,0.24897401,0.868,2016-07-17
55,0.25759768,0.26694915,0.2352941176,0.2492997199,691,472,1411,1428,0.18877551,0.23741007,0.1532258065,0.1885245902,196,139,124,122,0.30769231,0.28372093,0.2412280702,0.2549019608,299,215,228,204,0,3,0.2529411765,0.23870968,0.868,2016-07-17
56,0.27831715,0.25770654,0.2175689479,0.2108910891,1236,811,979,1010,0.25963489,0.23880597,0.20625,0.2074927954,493,335,320,347,0.23684211,0.27722772,0.2295081967,0.1963636364,152,101,244,275,0,4,0.2397476341,0.27272727,0.868,2016-07-17
57,0.26914613,0.25402844,0.2175689479,0.2108910891,4544,3165,979,1010,0.26959248,0.22916667,0.20625,0.2074927954,319,240,320,347,0.26136364,0.25347222,0.2295081967,0.1963636364,440,288,244,275,1,4,0.2397476341,0.27676538,0.868,2016-07-17
58,0.25496689,0.24137931,0.2175689479,0.2108910891,1510,1015,979,1010,0.28838174,0.271875,0.20625,0.2074927954,482,320,320,347,0.20853081,0.20257235,0.2295081967,0.1963636364,422,311,244,275,0,4,0.2397476341,0.2815534,0.868,2016-07-17
59,0.24809376,0.23076923,0.2200614125,0.2108910891,7082,4940,977,1010,0.24418605,0.2260274,0.2076124567,0.2074927954,430,292,289,347,0.21867322,0.22847682,0.2248322148,0.1963636364,407,302,298,275,0,3,0.2397476341,0.25745587,0.868,2016-07-17
60,0.26093387,0.2615625,0.2175689479,0.2108910891,4733,3200,979,1010,0.24104235,0.22641509,0.20625,0.2074927954,307,212,320,347,0.25128205,0.26217228,0.2295081967,0.1963636364,390,267,244,275,0,4,0.2397476341,0.25969342,0.868,2016-07-17
61,1,0.18340027,0.2200614125,0.2108910891,1,747,977,1010,0.19186047,0.15714286,0.2076124567,0.2074927954,172,140,289,347,0.16363636,0.17256637,0.2248322148,0.1963636364,275,226,298,275,0,3,0.2397476341,0.25252525,0.868,2016-07-17
62,0.20735444,0.18340027,0.2200614125,0.2108910891,979,747,977,1010,0.19186047,0.15714286,0.2076124567,0.2074927954,172,140,289,347,0.16363636,0.17256637,0.2248322148,0.1963636364,275,226,298,275,0,3,0.2397476341,0.25252525,0.868,2016-07-17
63,0.22491349,0.19047619,0.2200614125,0.2108910891,578,378,977,1010,0.20858896,0.19327731,0.2076124567,0.2074927954,163,119,289,347,0.20858896,0.19327731,0.2248322148,0.1963636364,163,119,298,275,0,2,0.2397476341,0.24675325,0.868,2016-07-17
64,0.2201087,0.20446097,0.2200614125,0.2108910891,368,269,977,1010,0.20652174,0.14285714,0.2076124567,0.2074927954,92,70,289,347,0.10869565,0.17073171,0.2248322148,0.1963636364,46,41,298,275,1,3,0.2397476341,0.31313131,0.868,2016-07-17
65,0,0.24687933,0.2200614125,0.2108910891,1,721,977,1010,0.24409449,0.25663717,0.2076124567,0.2074927954,381,226,289,347,0.25,0.25306122,0.2248322148,0.1963636364,312,245,298,275,1,2,0.2397476341,0.25786164,0.868,2016-07-17
66,0.24563017,0.24687933,0.2200614125,0.2108910891,1087,721,977,1010,0.24409449,0.25663717,0.2076124567,0.2074927954,381,226,289,347,0.25,0.25306122,0.2248322148,0.1963636364,312,245,298,275,1,2,0.2397476341,0.25786164,0.868,2016-07-17
67,0.22053872,0.23136496,0.2118076689,0.2205367561,1188,2066,1643,3428,0.235,0.24458204,0.2488888889,0.2013422819,200,323,225,447,0.22751323,0.23510972,0.2432432432,0.2107623318,189,319,259,446,1,5,0.2189655172,0.2115903,0.868,2016-07-17
68,0.25242092,0.26692374,0.2118076689,0.2205367561,1549,2334,1643,3428,0.22543353,0.23012552,0.2488888889,0.2013422819,173,239,225,447,0.27411168,0.26936027,0.2432432432,0.2107623318,197,297,259,446,1,5,0.2189655172,0.26161369,0.868,2016-07-17
69,0.25566572,0.24970964,0.2203324314,0.2205367561,2824,5166,5174,3428,0.23376623,0.23897059,0.2021116139,0.2013422819,154,272,663,447,0.18300654,0.21008403,0.2226666667,0.2107623318,153,238,750,446,1,4,0.2189655172,0.23989899,0.868,2016-07-17
70,0.24151063,0.26094164,0.2203324314,0.2205367561,3151,6032,5174,3428,0.21243523,0.225,0.2021116139,0.2013422819,193,320,663,447,NA,NA,0.2226666667,0.2107623318,NA,NA,750,446,0,3,0.2189655172,0.25522606,0.868,2016-07-17
71,0,0.21445592,0.2203324314,0.2205367561,2,2518,5174,3428,0.26,0.23734177,0.2021116139,0.2013422819,200,316,663,447,0.2173913,0.22569444,0.2226666667,0.2107623318,138,288,750,446,0,4,0.2189655172,0.25589226,0.868,2016-07-17
72,0.2368932,0.21445592,0.2203324314,0.2205367561,1545,2518,5174,3428,0.26,0.23734177,0.2021116139,0.2013422819,200,316,663,447,0.2173913,0.22569444,0.2226666667,0.2107623318,138,288,750,446,0,4,0.2189655172,0.25589226,0.868,2016-07-17
73,1,0.21612903,0.2118076689,0.2205367561,1,930,1643,3428,0.2195122,0.20477816,0.2488888889,0.2013422819,164,293,225,447,0.12068966,0.19594595,0.2432432432,0.2107623318,58,148,259,446,1,3,0.2189655172,0.26537217,0.868,2016-07-17
74,0.22420635,0.21612903,0.2118076689,0.2205367561,504,930,1643,3428,0.2195122,0.20477816,0.2488888889,0.2013422819,164,293,225,447,0.12068966,0.19594595,0.2432432432,0.2107623318,58,148,259,446,1,3,0.2189655172,0.26537217,0.868,2016-07-17
75,0.26976744,0.26276347,0.2203324314,0.2205367561,1075,2135,5174,3428,0.272,0.22692308,0.2021116139,0.2013422819,125,260,663,447,0.27559055,0.25680934,0.2226666667,0.2107623318,127,257,750,446,1,4,0.2189655172,0.24010554,0.868,2016-07-17
76,0.23364486,0.22123894,0.2203324314,0.2205367561,107,113,5174,3428,0.23529412,0.25806452,0.2021116139,0.2013422819,34,31,663,447,0.23529412,0.25806452,0.2226666667,0.2107623318,34,31,750,446,0,3,0.2189655172,0.16923077,0.868,2016-07-17
77,0.24503311,0.21468927,0.2203324314,0.2205367561,151,177,5174,3428,0,0,0.2021116139,0.2013422819,2,2,663,447,1,0,0.2226666667,0.2107623318,1,1,750,446,1,4,0.2189655172,0.28070175,0.868,2016-07-17
78,0.27607362,0.28835979,0.2066115702,0.2051683634,163,378,1936,1277,0.30645161,0.25342466,0.1279069767,0.0666666667,62,146,86,30,0.30645161,0.25342466,0.375,0.1904761905,62,146,8,21,0,5,0.2170087977,0.29299363,0.868,2016-07-17
79,0.24747475,0.23551637,0.2066115702,0.2051683634,792,1588,1936,1277,0.25362319,0.23076923,0.1279069767,0.0666666667,138,351,86,30,0.23463687,0.24089636,0.375,0.1904761905,179,357,8,21,1,5,0.2170087977,0.23076923,0.868,2016-07-17
80,0.22608126,0.22858942,0.2066115702,0.2051683634,1526,3176,1936,1277,0.22033898,0.23809524,0.1279069767,0.0666666667,118,315,86,30,0.22321429,0.22556391,0.375,0.1904761905,112,266,8,21,1,4,0.2170087977,0.24921466,0.868,2016-07-17
81,0.21615721,0.21910696,0.2066115702,0.2051683634,1374,2889,1936,1277,0.22522523,0.20703125,0.1279069767,0.0666666667,111,256,86,30,0.19387755,0.20661157,0.375,0.1904761905,98,242,8,21,1,3,0.2170087977,0.2346194,0.868,2016-07-17
82,0.21228304,0.21406959,0.1820940819,0.2051683634,749,1322,659,1277,0.5,0.1875,0.15,0.0666666667,4,32,20,30,0.21917808,0.25333333,0.1904761905,0.1904761905,73,150,21,21,0,4,0.2170087977,0.23515439,0.868,2016-07-17
83,0.27265861,0.24132492,0.2066115702,0.2051683634,1324,2536,1936,1277,0.31818182,0.25498008,0.1279069767,0.0666666667,110,251,86,30,0.31313131,0.21195652,0.375,0.1904761905,99,184,8,21,1,4,0.2170087977,0.26509573,0.868,2016-07-17
84,0.26342711,0.24033149,0.2066115702,0.2051683634,391,724,1936,1277,0.25641026,0.25796178,0.1279069767,0.0666666667,156,314,86,30,0.28571429,0.29545455,0.375,0.1904761905,49,44,8,21,1,4,0.2170087977,0.26767677,0.868,2016-07-17
85,0.20296465,0.20824598,0.2066115702,0.2051683634,877,1431,1936,1277,0.25,0.17307692,0.1279069767,0.0666666667,40,156,86,30,0.20689655,0.22147651,0.375,0.1904761905,116,149,8,21,1,4,0.2170087977,0.17113402,0.868,2016-07-17
86,0.25909091,0.22564103,0.2066115702,0.2051683634,220,390,1936,1277,0.28125,0.21428571,0.1279069767,0.0666666667,32,56,86,30,0.19417476,0.19767442,0.375,0.1904761905,103,172,8,21,1,4,0.2170087977,0.20149254,0.868,2016-07-17
87,0.25309917,0.23242559,0.2233746522,0.2319018405,968,1579,3953,2445,0.22222222,0.21481481,0.2368421053,0.2533692722,72,135,532,371,0.20496894,0.2218543,0.2382739212,0.2592592593,161,302,533,297,1,4,0.2225031606,0.21493213,0.868,2016-07-17
88,0.26932084,0.23127464,0.2233746522,0.2319018405,427,761,3953,2445,0.30487805,0.25337838,0.2368421053,0.2533692722,164,296,532,371,0.25555556,0.18897638,0.2382739212,0.2592592593,90,127,533,297,1,4,0.2225031606,0.17741935,0.868,2016-07-17
89,0.19875,0.22957746,0.2267002519,0.2319018405,800,1420,1191,2445,0.20134228,0.23396226,0.2540540541,0.2533692722,149,265,185,371,0.2037037,0.27979275,0.2357142857,0.2592592593,108,193,140,297,0,4,0.2225031606,0.24489796,0.868,2016-07-17
90,0.29230769,0.27241963,0.2233746522,0.2319018405,845,1182,3953,2445,0.26174497,0.28248588,0.2368421053,0.2533692722,149,177,532,371,0.29032258,0.2761194,0.2382739212,0.2592592593,124,134,533,297,1,4,0.2225031606,0.27034121,0.868,2016-07-17
91,0.22123894,0.22989807,0.2233746522,0.2319018405,452,883,3953,2445,0.18644068,0.26141079,0.2368421053,0.2533692722,118,241,532,371,0.23529412,0.21111111,0.2382739212,0.2592592593,136,270,533,297,0,3,0.2225031606,0.21370968,0.868,2016-07-17
92,0.26108682,0.27148847,0.2233746522,0.2319018405,1601,2862,3953,2445,0.16568047,0.24013158,0.2368421053,0.2533692722,169,304,532,371,0.28387097,0.25429553,0.2382739212,0.2592592593,155,291,533,297,0,2,0.2225031606,0.25230769,0.868,2016-07-17
93,0.25630252,0.24679487,0.2233746522,0.2319018405,238,312,3953,2445,0.21782178,0.17647059,0.2368421053,0.2533692722,101,85,532,371,0.45454545,0.36734694,0.2382739212,0.2592592593,22,49,533,297,1,3,0.2225031606,0.2739726,0.868,2016-07-17
94,0.30434783,0.26950355,0.2233746522,0.2319018405,69,141,3953,2445,0.30434783,0.26950355,0.2368421053,0.2533692722,69,141,532,371,0.30434783,0.26950355,0.2382739212,0.2592592593,69,141,533,297,1,4,0.2225031606,0.22807018,0.868,2016-07-17
95,0.23255814,0.25490196,0.2233746522,0.2319018405,86,102,3953,2445,0.2,0.19230769,0.2368421053,0.2533692722,10,26,532,371,0.27777778,0.29411765,0.2382739212,0.2592592593,18,17,533,297,0,4,0.2225031606,0.23809524,0.868,2016-07-17
96,0.21929825,0.24296675,0.2128027682,0.2146341463,456,782,578,410,0.25,0.28571429,0.2203389831,0.2311557789,160,231,295,199,0.14583333,0.21965318,0.2203389831,0.2311557789,96,173,295,199,0,4,0.2582159624,0.20606061,0.868,2016-07-17
97,0.23617021,0.24546554,0.2128027682,0.2146341463,470,827,578,410,0.26797386,0.27860697,0.2203389831,0.2311557789,153,201,295,199,0.31707317,0.25324675,0.2203389831,0.2311557789,41,154,295,199,1,5,0.2582159624,0.26779661,0.868,2016-07-17
98,0.31390593,0.28471097,0.2128027682,0.2146341463,978,1851,578,410,0.33333333,0.26780627,0.2203389831,0.2311557789,210,351,295,199,0.39130435,0.29380054,0.2203389831,0.2311557789,161,371,295,199,1,5,0.2582159624,0.28401361,0.868,2016-07-17
99,0.21974522,0.23090909,0.2128027682,0.2146341463,314,550,578,410,0.24285714,0.21585903,0.2203389831,0.2311557789,140,227,295,199,0.24285714,0.21585903,0.2203389831,0.2311557789,140,227,295,199,0,3,0.2582159624,0.24509804,0.868,2016-07-17
100,0.25357143,0.21933472,0.2128027682,0.2146341463,560,962,578,410,0.22535211,0.20408163,0.2203389831,0.2311557789,213,294,295,199,0.32876712,0.22897196,0.2203389831,0.2311557789,73,214,295,199,1,5,0.2582159624,0.23622047,0.868,2016-07-17
101,0.19245283,0.20748299,0.2077922078,0.2146341463,530,1470,231,410,0.13636364,0.21235521,0.27,0.2311557789,132,259,100,199,0.19148936,0.21830986,0.27,0.2311557789,94,284,100,199,1,3,0.2582159624,0.19230769,0.868,2016-07-17
