"","avgHandBatterCareer","avgPlaceBatterCareer","avgHandPitcherCareer","avgPlacePitcherCareer","sampleHandBatterCareer","samplePlaceBatterCareer","sampleHandPitcherCareer","samplePlacePitcherCareer","avgHandBatter2015","avgPlaceBatter2015","avgHandPitcher2015","avgPlacePitcher2015","sampleHandBatter2015","samplePlaceBatter2015","sampleHandPitcher2015","samplePlacePitcher2015","avgHandBatter2014","avgPlaceBatter2014","avgHandPitcher2014","avgPlacePitcher2014","sampleHandBatter2014","samplePlaceBatter2014","sampleHandPitcher2014","samplePlacePitcher2014","hit","atBats","pitcherAvgInMonth","batterAvgInMonth","parkFactor","Date"
"13",0.2575453,0.2519509,0.206542056074766,0.219463753723932,2485,1794,1070,1007,0.2743142,0.2763975,0.206896551724138,0.210862619808307,401,322,377,313,0.24935733,0.20542636,NA,NA,389,258,NA,NA,"1",4,0.202099737532808,0.2469136,"1.092","2016-04-03"
"14",0.245614,0.2555501,0.206542056074766,0.219463753723932,2850,2027,1070,1007,0.2493369,0.2616822,0.206896551724138,0.210862619808307,377,321,377,313,0.18823529,0.17045455,NA,NA,255,176,NA,NA,"0",3,0.202099737532808,0.2535714,"1.092","2016-04-03"
"15",0.2366621,0.2356143,0.206542056074766,0.219463753723932,3655,2572,1070,1007,0.2210145,0.238806,0.206896551724138,0.210862619808307,276,201,377,313,0.23672566,0.21824104,NA,NA,452,307,NA,NA,"1",4,0.202099737532808,0.2342857,"1.092","2016-04-03"
"16",0.259126,0.2588235,0.218199608610568,0.219463753723932,1945,1275,1022,1007,0.2671958,0.2490421,0.206349206349206,0.210862619808307,378,261,378,313,0.26143791,0.23529412,NA,NA,459,289,NA,NA,"1",3,0.202099737532808,0.2541436,"1.092","2016-04-03"
"17",0.251192,0.2425009,0.218199608610568,0.219463753723932,3985,2767,1022,1007,0.2092308,0.1955556,0.206349206349206,0.210862619808307,325,225,378,313,0.24235294,0.22348485,NA,NA,425,264,NA,NA,"1",3,0.202099737532808,0.2521212,"1.092","2016-04-03"
"18",0.2297297,0.1428571,0.206542056074766,0.219463753723932,74,35,1070,1007,NA,NA,0.206896551724138,0.210862619808307,NA,NA,377,313,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,0.202099737532808,0.2272727,"1.092","2016-04-03"
"19",0.2450142,0.2403315,0.206873315363881,0.202141057934509,1053,724,1484,1588,0.2605932,0.2579618,0.197560975609756,0.196428571428571,472,314,410,448,0.23287671,0.29545455,0.236467236467236,0.225130890052356,73,44,351,382,"1",5,0.223350253807107,0.2592593,"0.901","2016-04-03"
"20",0.238961,0.2355164,0.206873315363881,0.202141057934509,2310,1588,1484,1588,0.2600349,0.2307692,0.197560975609756,0.196428571428571,573,351,410,448,0.21899225,0.24089636,0.236467236467236,0.225130890052356,516,357,351,382,"1",5,0.223350253807107,0.2555781,"0.901","2016-04-03"
"21",0.2104925,0.209111,0.206873315363881,0.202141057934509,4670,3161,1484,1588,0.2093458,0.20059,0.197560975609756,0.196428571428571,535,339,410,448,0.22056075,0.22651934,0.236467236467236,0.225130890052356,535,362,351,382,"0",2,0.223350253807107,0.2039542,"0.901","2016-04-03"
"22",0.2335112,0.2285894,0.206873315363881,0.202141057934509,4685,3176,1484,1588,0.2371542,0.2380952,0.197560975609756,0.196428571428571,506,315,410,448,0.23953488,0.22556391,0.236467236467236,0.225130890052356,430,266,351,382,"1",4,0.223350253807107,0.2198234,"0.901","2016-04-03"
"23",0.2535359,0.2413249,0.206873315363881,0.202141057934509,3818,2536,1484,1588,0.2382075,0.2549801,0.197560975609756,0.196428571428571,424,251,410,448,0.27536232,0.21195652,0.236467236467236,0.225130890052356,276,184,351,382,"1",3,0.223350253807107,0.228866,"0.901","2016-04-03"
"24",0.244123,0.2487923,0.206873315363881,0.202141057934509,553,414,1484,1588,0.302682,0.3011364,0.197560975609756,0.196428571428571,261,176,410,448,0.22377622,0.23423423,0.236467236467236,0.225130890052356,143,111,351,382,"0",4,0.223350253807107,0.2238806,"0.901","2016-04-03"
"25",0.2080499,0.2140696,0.210217263652378,0.202141057934509,1764,1322,1703,1588,0.125,0.1875,0.205240174672489,0.196428571428571,32,32,458,448,0.24736842,0.25333333,0.199575371549894,0.225130890052356,190,150,471,382,"0",4,0.223350253807107,0.2155172,"0.901","2016-04-03"
"26",0.2202878,0.219107,0.206873315363881,0.202141057934509,4308,2889,1484,1588,0.2045455,0.2070312,0.197560975609756,0.196428571428571,396,256,410,448,0.25138122,0.20661157,0.236467236467236,0.225130890052356,362,242,351,382,"0",4,0.223350253807107,0.2079439,"0.901","2016-04-03"
"27",0.2116992,0.2241379,0.210217263652378,0.202141057934509,718,464,1703,1588,0.2296073,0.2513369,0.205240174672489,0.196428571428571,331,187,458,448,0.18543046,0.17924528,0.199575371549894,0.225130890052356,151,106,471,382,"1",4,0.223350253807107,0.1694915,"0.901","2016-04-03"
"28",0.2182285,0.2330961,0.2475106685633,0.254786450662739,1558,1124,703,679,0.2417062,0.2439863,0.233333333333333,0.173076923076923,422,291,30,52,0.18333333,0.21965318,0.254901960784314,0.28780487804878,180,173,255,205,"0",4,0.192857142857143,0.2434783,"0.901","2016-04-03"
"29",0.2158025,0.2056686,0.228136882129278,0.254786450662739,2025,1376,789,679,0.2134831,0.1882353,0.178082191780822,0.173076923076923,356,255,73,52,0.21481481,0.21505376,0.21505376344086,0.28780487804878,270,186,279,205,"0",4,0.192857142857143,0.2006689,"0.901","2016-04-03"
"30",0.2351912,0.2392201,0.2475106685633,0.254786450662739,4001,2667,703,679,0.2226721,0.2492492,0.233333333333333,0.173076923076923,494,333,30,52,0.22350674,0.22766571,0.254901960784314,0.28780487804878,519,347,255,205,"1",4,0.192857142857143,0.2641753,"0.901","2016-04-03"
"31",0.2656922,0.2749288,0.228136882129278,0.254786450662739,1163,702,789,679,0.3028571,0.3614458,0.178082191780822,0.173076923076923,175,83,73,52,0.29736842,0.32945736,0.21505376344086,0.28780487804878,380,258,279,205,"1",4,0.192857142857143,0.2617801,"0.901","2016-04-03"
"32",0.2098986,0.2001756,0.2475106685633,0.254786450662739,1677,1139,703,679,0.225,0.2222222,0.233333333333333,0.173076923076923,80,45,30,52,0.21182266,0.19920319,0.254901960784314,0.28780487804878,406,251,255,205,"1",4,0.192857142857143,0.2086022,"0.901","2016-04-03"
"33",0.2265512,0.2281285,0.228136882129278,0.254786450662739,1386,903,789,679,0.231383,0.2388664,0.178082191780822,0.173076923076923,376,247,73,52,0.2124183,0.17142857,0.21505376344086,0.28780487804878,306,175,279,205,"0",4,0.192857142857143,0.1914894,"0.901","2016-04-03"
"34",0.2107623,0.1899791,0.2475106685633,0.254786450662739,669,479,703,679,0.2058824,0.1666667,0.233333333333333,0.173076923076923,306,246,30,52,0,0.08333333,0.254901960784314,0.28780487804878,19,12,255,205,"1",4,0.192857142857143,0.2228571,"0.901","2016-04-03"
"35",0.2413793,0.2293292,0.228136882129278,0.254786450662739,986,641,789,679,0.2545455,0.2290076,0.178082191780822,0.173076923076923,385,262,73,52,0.25174825,0.25,0.21505376344086,0.28780487804878,286,180,279,205,"1",4,0.192857142857143,0.2464789,"0.901","2016-04-03"
"36",0.2055378,0.1926445,0.228136882129278,0.254786450662739,939,571,789,679,0.25,0.2110092,0.178082191780822,0.173076923076923,116,109,73,52,0.20338983,0.19852941,0.21505376344086,0.28780487804878,236,136,279,205,"1",3,0.192857142857143,0.21875,"0.901","2016-04-03"
"37",0.2296137,0.2357564,0.197592067988669,0.205144096684227,932,1527,1412,3227,0.1990521,0.2262997,0.186746987951807,0.215346534653465,211,327,166,404,0.22018349,0.26183844,0.24031007751938,0.21763085399449,218,359,129,363,"1",4,0.212581344902386,0.2382812,"1.013","2016-04-03"
"38",0.1949153,0.2326733,0.21376164981162,0.205144096684227,118,202,5043,3227,0.2222222,0.254717,0.204283360790774,0.215346534653465,45,106,607,404,0,0,0.176156583629893,0.21763085399449,1,2,562,363,"0",1,0.212581344902386,0,"1.013","2016-04-03"
"39",0.25,0.2539126,0.21376164981162,0.205144096684227,1828,3706,5043,3227,0.1948052,0.2248062,0.204283360790774,0.215346534653465,77,129,607,404,0.24096386,0.23030303,0.176156583629893,0.21763085399449,166,330,562,363,"1",3,0.212581344902386,0.2674139,"1.013","2016-04-03"
"40",0.2334385,0.227459,0.21376164981162,0.205144096684227,317,488,5043,3227,0.2542373,0.2544379,0.204283360790774,0.215346534653465,118,169,607,404,0.234375,0.20967742,0.176156583629893,0.21763085399449,64,62,562,363,"1",4,0.212581344902386,0.1683168,"1.013","2016-04-03"
"41",0.2627119,0.2227171,0.21376164981162,0.205144096684227,236,449,5043,3227,0.2878788,0.2231405,0.204283360790774,0.215346534653465,66,121,607,404,0.28787879,0.2231405,0.176156583629893,0.21763085399449,66,121,562,363,"0",3,0.212581344902386,0.2673267,"1.013","2016-04-03"
"42",0.2472188,0.25856,0.21376164981162,0.205144096684227,1618,3125,5043,3227,0.2013889,0.2519685,0.204283360790774,0.215346534653465,144,254,607,404,0.25,0.23831776,0.176156583629893,0.21763085399449,108,214,562,363,"1",3,0.212581344902386,0.2502406,"1.013","2016-04-03"
"43",0.2291667,0.23297,0.197592067988669,0.205144096684227,336,734,1412,3227,0.2134831,0.237013,0.186746987951807,0.215346534653465,178,308,166,404,0.30263158,0.23115578,0.24031007751938,0.21763085399449,76,199,129,363,"0",3,0.212581344902386,0.2272727,"1.013","2016-04-03"
"44",0.2290076,0.2228033,0.21376164981162,0.205144096684227,524,956,5043,3227,0.2520325,0.2401747,0.204283360790774,0.215346534653465,123,229,607,404,0.19444444,0.18867925,0.176156583629893,0.21763085399449,108,212,562,363,"0",3,0.212581344902386,0.1743119,"1.013","2016-04-03"
"45",0.1895735,0.1640867,0.21376164981162,0.205144096684227,211,323,5043,3227,0,0,0.204283360790774,0.215346534653465,2,5,607,404,0.31818182,0.1875,0.176156583629893,0.21763085399449,22,48,562,363,"0",2,0.212581344902386,0.1779661,"1.013","2016-04-03"
"46",0.2379784,0.2181979,0.234936092513694,0.231920903954802,2038,1132,3286,3540,0.248731,0.2149533,0.239130434782609,0.208333333333333,197,107,46,48,0.24290221,0.24137931,0.224096385542169,0.191235059760956,317,174,415,502,"1",4,0.219047619047619,0.2408964,"1.013","2016-04-03"
"47",0.2460142,0.2619518,0.22054760110525,0.231920903954802,4077,2531,3981,3540,0.2289377,0.2767857,0.215384615384615,0.208333333333333,546,336,65,48,0.27272727,0.27922078,0.188405797101449,0.191235059760956,528,308,483,502,"0",2,0.219047619047619,0.2223738,"1.013","2016-04-03"
"48",0.2396048,0.2503113,0.22054760110525,0.231920903954802,2429,1606,3981,3540,0.247093,0.2478632,0.215384615384615,0.208333333333333,344,234,65,48,0.22166247,0.22267206,0.188405797101449,0.191235059760956,397,247,483,502,"1",4,0.219047619047619,0.2467532,"1.013","2016-04-03"
"49",0.2598784,0.2610879,0.22054760110525,0.231920903954802,1974,1195,3981,3540,0.2716298,0.2653061,0.215384615384615,0.208333333333333,497,294,65,48,0.26057906,0.26712329,0.188405797101449,0.191235059760956,449,292,483,502,"0",4,0.219047619047619,0.2570755,"1.013","2016-04-03"
"50",0.2339921,0.2383234,0.22054760110525,0.231920903954802,1265,835,3981,3540,0.2588832,0.2529183,0.215384615384615,0.208333333333333,394,257,65,48,0.28070175,0.21428571,0.188405797101449,0.191235059760956,114,84,483,502,"1",3,0.219047619047619,0.2462121,"1.013","2016-04-03"
"51",0.2397035,0.2336449,0.234936092513694,0.231920903954802,1214,749,3286,3540,0.2485437,0.2075472,0.239130434782609,0.208333333333333,515,318,46,48,0.23076923,0.22666667,0.224096385542169,0.191235059760956,221,150,415,502,"1",3,0.219047619047619,0.2566845,"1.013","2016-04-03"
"52",0.2627877,0.2647887,0.22054760110525,0.231920903954802,1564,1065,3981,3540,0.265861,0.2918455,0.215384615384615,0.208333333333333,331,233,65,48,0.2900232,0.29602888,0.188405797101449,0.191235059760956,431,277,483,502,"0",2,0.219047619047619,0.2333333,"1.013","2016-04-03"
"53",0.2202305,0.2410623,0.22054760110525,0.231920903954802,1562,979,3981,3540,0.2147059,0.2330097,0.215384615384615,0.208333333333333,340,206,65,48,0.21361502,0.24187726,0.188405797101449,0.191235059760956,426,277,483,502,"1",3,0.219047619047619,0.2040816,"1.013","2016-04-03"
"54",0.1584699,0.1509434,0.234936092513694,0.231920903954802,183,106,3286,3540,0.1914894,0.09375,0.239130434782609,0.208333333333333,47,32,46,48,0.09090909,0.11538462,0.224096385542169,0.191235059760956,44,26,415,502,"1",2,0.219047619047619,0.1875,"1.013","2016-04-03"
